,timestamp,cylinder-number,customer,job-number,grain-screened,ink-color,proof-on-ctd-ink,blade-mfg,cylinder-division,paper-type,ink-type,direct-steam,solvent-type,type-on-cylinder,press-type,press,unit-number,cylinder-size,paper-mill-location,plating-tank,proof-cut,viscosity,caliper,ink-temperature,humifity,roughness,blade-pressure,varnish-pct,press-speed,ink-pct,solvent-pct,ESA-Voltage,ESA-Amperage,wax,hardener,roller-durometer,current-density,anode-space-ratio,chrome-content,band-type
156,19910611,X390,AMES,37177,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1910,-0.59,0.63,0.36,1.28,0.45,0.14,-0.11,-0.89,2.24,-0.58,2.67,-0.57,-0.1,-0.74,0.04,-0.42,0.4,0.04,0.22,noband
157,19910611,X831,WARDS,37177,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,CANADIAN,1910,-1.76,0.63,0.1,1.28,-0.85,0.14,-0.11,-0.89,2.24,-0.58,2.67,-0.57,-0.1,-0.74,0.04,-0.42,0.4,0.04,0.22,noband
158,19910614,G78,WARDS,37501,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,-1.76,2.25,0.36,0.5,2.52,0.14,0.48,-0.89,0.7,1.3,-0.32,-0.57,-0.1,0.65,0.04,-0.42,0.4,-0.61,0.22,noband
159,19910614,X158,ROSES,35759,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1910,-0.0,2.25,-0.13,0.19,-0.85,0.14,-1.16,-0.03,1.85,-0.01,0.1,-0.57,-0.1,0.83,0.31,-1.12,0.4,0.04,0.22,noband
160,19910614,X804,ROSES,37579,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1910,-0.0,2.25,-0.13,0.58,-0.33,0.14,-1.04,-0.03,1.85,-0.01,0.1,-0.57,-0.1,0.55,-0.79,-1.12,0.4,0.04,0.22,noband
161,19910614,G69,WARDS,37501,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,9,TABLOID,CANADIAN,1910,-1.46,2.25,-1.12,0.11,2.0,0.14,-0.11,-0.82,0.7,-0.58,1.07,-0.57,-0.1,0.19,0.04,-0.42,0.4,-0.61,0.22,noband
162,19910627,X820,WARDS,37502,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910,0.0,1.88,-1.12,-0.28,0.45,0.47,-0.11,0.19,0.24,0.47,-1.11,1.58,-0.1,0.19,-0.24,-1.12,0.4,0.02,0.22,band
163,19910626,I343,MASSEY,37938,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,CATALOG,NorthUS,1910,-0.0,1.76,0.36,0.73,-0.07,0.14,0.13,-0.37,-0.38,0.22,0.37,1.15,-0.1,0.19,0.04,-0.18,0.4,0.68,0.22,band
164,19910622,R2,SHEPLERS,35528,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,NorthUS,1910,-0.59,2.13,0.36,-1.07,1.22,0.14,0.13,-0.89,-0.25,0.83,0.43,0.72,-0.1,0.19,0.04,1.22,0.4,0.02,0.22,band
165,19910619,X760,WARDS,37199,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910,-0.59,1.63,-1.12,0.89,0.45,-0.86,-0.11,-0.54,0.24,0.35,0.49,-0.57,-0.1,-2.02,-0.51,-1.12,0.4,0.68,0.22,band
166,19910618,I383,CHILDCRAFT,37003,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910,-0.59,1.76,-0.13,0.66,0.06,-0.53,-0.11,-0.89,-1.0,1.3,-0.32,1.15,-0.1,0.19,0.04,0.76,0.4,0.68,0.22,band
167,19910617,T176,HANOVERHOUSE,37990,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910,0.58,1.88,-0.63,0.5,1.1,1.47,0.0,0.82,-0.9,-0.01,-1.59,-0.57,-0.1,0.19,0.04,-0.18,0.4,-0.61,0.22,band
168,19910609,Y255,KMART,37365,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,NorthUS,1911,-1.17,1.38,1.83,-0.68,2.0,1.47,0.48,-0.89,0.24,1.46,-0.56,-0.57,-0.1,0.19,0.04,0.05,0.4,0.77,0.22,band
169,19910609,X253,ECKERD,35460,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910,-0.59,1.38,0.06,0.5,0.19,0.47,1.06,-0.89,1.31,1.3,-0.32,-0.57,-0.1,0.19,-0.79,-1.12,0.4,1.4,0.22,band
170,19910607,AA11,KMART,37365,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,NorthUS,1910,-0.3,0.88,1.83,-0.28,-0.33,1.47,-1.27,-0.06,0.54,-0.25,0.49,-0.57,-0.1,0.19,0.04,0.05,0.4,0.06,0.22,band
171,19910707,M362,MODMAT,47204,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1910,0.58,1.63,-0.63,2.07,-1.89,1.47,0.0,-0.89,-1.61,1.3,-0.32,-0.57,-0.1,1.11,0.04,1.22,0.4,0.68,0.22,band
172,19910707,F26,MODMAT,47204,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1910,0.58,1.63,-1.12,0.5,0.97,0.14,0.0,-0.89,-1.61,0.6,0.76,-0.57,-0.1,0.19,0.04,1.22,0.4,0.68,0.22,band
173,19910629,I820,MASSEY,37938,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,CANADIAN,1910,1.75,1.88,-1.12,-0.68,0.84,-2.53,0.0,-0.89,0.0,1.25,-0.23,-0.57,-0.1,0.19,0.04,-0.18,0.4,0.68,0.22,band
174,19910706,X367,WARDS,37505,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,9,TABLOID,CANADIAN,1910,-0.59,1.63,-0.63,0.03,1.22,-0.86,-0.81,-0.21,0.04,-0.03,0.43,0.29,-0.1,-0.74,0.86,-1.12,0.4,0.68,0.22,noband
175,19910706,X793,WARDS,37505,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,824,2,TABLOID,CANADIAN,1910,-0.59,1.63,-1.12,0.5,-0.33,0.47,-0.92,-0.15,0.04,0.73,-0.87,0.72,-0.1,-0.74,-0.79,-1.12,0.4,0.68,0.22,noband
176,19900514,F679,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910,0.29,1.51,0.36,0.81,0.71,-1.19,-0.46,2.3,-0.07,-2.73,-0.17,1.58,-0.1,0.37,-1.88,1.22,-2.6,-1.28,0.22,band
177,19900509,F242,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910,0.58,-0.12,0.36,-0.68,0.71,-2.53,-0.81,2.3,-1.0,-2.73,-0.17,-0.57,-0.1,1.11,-1.06,1.22,-2.6,0.05,0.22,band
178,19900511,M260,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910,0.58,-0.37,-0.63,-1.85,0.19,1.47,0.0,2.03,-0.38,-1.6,-1.38,-0.57,-0.1,0.55,-1.06,1.22,-2.6,-0.61,0.22,band
179,19900518,I331,AUSTADS,34402,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,815,9,CATALOG,NorthUS,1911,0.81,0.38,3.31,0.5,0.45,0.8,-1.04,1.55,-2.84,-1.17,-1.17,-0.57,-0.1,0.19,0.04,3.57,0.4,-1.28,0.22,band
180,19900414,O21,TARGET,34545,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,827,2,SPIEGEL,CANADIAN,1910,-0.59,-1.24,-0.63,-1.07,0.06,0.14,-1.27,-0.89,-0.9,1.15,-0.08,1.58,-0.1,1.29,2.23,-0.42,-2.6,-1.24,0.22,noband
181,19900418,J68,WARDS,36053,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,TABLOID,CANADIAN,1910,-0.0,-1.12,-0.63,-0.28,-0.33,0.14,-0.11,-0.89,1.22,0.6,0.79,-0.57,-0.1,0.19,0.04,-1.12,-1.74,-0.61,0.22,noband
182,19900418,J42,WARDS,36053,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,CANADIAN,1910,-0.0,-1.12,-0.63,0.5,0.71,-0.53,-0.34,-0.89,1.22,-0.25,2.15,-0.57,-0.1,0.19,0.04,-1.12,-1.74,-0.61,0.22,noband
183,19900606,F331,NATLWILDLIFE,36859,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1911,1.16,0.38,-0.13,-0.28,-1.11,-0.53,3.4,-0.37,-0.69,0.22,0.37,-0.57,-0.1,-2.58,-1.61,2.4,0.4,0.05,0.22,noband
184,19900606,F571,NATLWILDLIFE,36859,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1911,1.46,0.38,-0.13,0.11,0.19,-0.53,2.82,-0.89,-0.69,1.3,-0.32,-0.57,-0.1,1.11,-1.33,2.4,0.4,0.05,0.22,noband
185,19900507,M93,MODMAT,47103,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1910,-0.59,0.38,-0.63,0.18,1.35,1.47,0.0,-0.71,-0.38,0.47,0.64,-0.57,-0.1,0.19,-1.06,1.22,-2.6,0.05,0.22,noband
186,19900409,G467,ECKERD,34683,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,TABLOID,NorthUS,1910,-0.59,-1.62,0.36,0.5,1.74,-0.53,-0.69,-0.72,0.24,-0.35,2.0,-0.57,-0.1,0.19,0.04,-1.12,-2.6,-0.61,0.22,noband
187,19900524,F227,JAMESWAY,36648,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,815,1,CATALOG,CANADIAN,1911,0.58,1.13,0.36,-1.07,-0.46,-0.53,0.25,-0.89,0.54,1.82,-1.14,-0.57,-0.1,-4.42,-2.7,0.05,0.4,-1.24,0.22,band
188,19900425,G496,BURDINES,34664,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,816,9,TABLOID,NorthUS,1910,-0.0,-0.24,-1.12,0.5,-0.85,-1.86,0.83,1.42,-0.53,-1.07,-1.08,-0.57,-0.1,0.19,-2.16,0.76,-2.6,-1.24,0.22,band
189,19900418,F329,EXXON,36858,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1910,1.75,-0.99,1.35,-0.28,2.0,1.47,0.0,0.57,-1.0,-0.58,-0.2,-0.57,10.07,0.19,0.04,1.22,-1.74,-0.61,0.22,band
190,19900409,X203,TVGUIDE,25416,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911,0.29,-1.24,0.84,2.07,-0.59,-1.19,-0.11,1.84,0.24,-2.17,-0.14,0.29,-0.1,0.19,0.04,1.22,-2.6,-0.61,0.22,band
191,19900417,T313,EXXON,36858,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1910,0.29,0.13,-0.13,-0.83,2.52,0.14,2.82,0.91,-0.69,-0.46,-1.05,-0.57,-0.1,1.11,0.04,1.22,-2.6,-0.61,0.22,band
192,19900606,R4,TARGET,34546,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1911,-0.88,0.38,0.36,-0.68,0.19,1.47,-1.27,0.79,1.77,-0.25,-1.14,-0.57,-0.1,0.19,-1.61,-1.12,0.4,0.05,0.22,noband
193,19900606,R15,TARGET,34546,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,SPIEGEL,CANADIAN,1911,0.87,0.38,-0.13,-0.6,0.45,-0.02,0.13,0.73,1.77,-0.58,-0.53,-0.57,-0.1,0.19,-1.33,-1.12,0.4,-0.61,0.22,noband
194,19900517,X400,WARDS,36054,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1910,-0.0,0.51,0.36,-0.28,-0.46,0.14,-0.69,-0.89,1.47,0.79,0.49,-0.57,-0.1,-0.74,3.6,-1.12,-2.6,-1.3,0.22,noband
195,19900426,O6,TARGET,34545,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,Motter94,827,9,TABLOID,CANADIAN,1910,-0.59,-0.37,0.36,-0.28,0.45,1.47,0.48,-0.89,-0.32,0.7,0.64,-0.57,-0.1,-1.66,1.4,-0.65,-2.6,-0.61,0.22,noband
196,19900426,O14,TARGET,34545,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,Motter94,827,2,TABLOID,CANADIAN,1910,-0.59,-0.37,0.84,-0.28,-0.46,1.47,-0.11,-0.89,-0.32,1.15,-0.08,-0.57,-0.1,0.19,5.51,-0.42,-2.6,0.03,0.22,noband
197,19900505,T244,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910,0.58,0.13,-1.12,-1.07,0.19,0.14,3.4,-0.21,-0.38,-0.14,0.64,-0.57,-0.1,0.19,0.04,1.22,-2.6,-0.61,0.22,band
198,19900507,M260,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1910,1.16,0.38,-0.63,-1.67,0.06,1.47,0.0,2.03,-0.38,-1.6,-1.38,-0.57,-0.1,-0.74,-1.06,1.22,-2.6,-0.61,0.22,noband
199,19900507,T383,MODMAT,47103,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1910,-0.59,0.38,-0.13,-0.74,1.1,1.47,0.0,-0.2,-0.38,0.11,0.22,-0.57,-0.1,0.19,0.04,1.22,-2.6,-1.26,0.22,noband
200,19900507,T78,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,NorthUS,1910,3.21,0.38,-1.12,-0.68,0.45,0.14,2.23,-0.55,0.24,0.2,0.92,-0.57,-0.1,1.11,-0.24,1.22,-2.6,-0.61,0.22,noband
201,19900507,M4,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1910,0.29,0.38,-1.12,0.56,-1.24,1.47,0.0,-0.38,-0.38,-0.03,0.76,-0.57,-0.1,0.19,-0.24,1.22,-3.88,0.05,0.22,noband
202,19900510,F672,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,NorthUS,1910,1.75,-0.12,0.36,-0.28,-0.85,0.14,-0.11,1.56,-0.38,-2.17,0.37,-0.14,-0.1,1.11,-1.33,1.22,-2.6,-0.61,0.22,band
203,19900517,X776,TOYSRUS,34752,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,YES,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910,0.58,-0.37,0.84,0.34,-1.11,-0.02,-0.11,-0.89,0.24,0.6,0.79,1.58,-0.1,0.19,0.58,-1.12,-2.6,-0.61,0.22,noband
204,19900517,X713,TOYSRUS,34752,NO,KEY,NO,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,NorthUS,1910,0.58,-0.37,-0.63,0.11,-1.37,0.47,-0.11,-0.89,0.24,0.33,1.22,3.73,-0.1,-1.66,0.04,-1.12,-2.6,-0.61,0.22,noband
205,19900507,M432,HOMESHOPPING,36928,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,CATALOG,CANADIAN,1910,-0.59,0.38,-0.63,-0.28,0.19,0.14,-0.34,-0.89,-0.07,0.6,0.79,-0.57,-0.1,0.19,0.58,-1.12,-2.6,-0.61,0.22,noband
206,19900507,M257,HOMESHOPPING,36928,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,CANADIAN,1910,-0.59,0.38,0.36,-0.28,1.22,0.14,-0.34,-0.89,-0.07,0.6,0.79,-0.57,-0.1,0.19,0.58,-1.12,-2.6,-0.61,0.22,noband
207,19900606,X138,TVGUIDE,25424,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911,-0.59,0.38,0.84,-0.99,0.19,-0.02,-1.27,2.94,0.08,-2.73,-1.41,0.72,-0.1,0.19,-0.51,1.22,0.4,0.05,0.22,noband
208,19900603,F670,NTLWILDLIFE,36859,YES,KeY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,0.58,1.76,0.06,1.28,2.78,-0.53,2.47,-0.03,-0.53,-0.03,0.1,-0.57,-0.1,1.11,-1.06,2.4,0.0,-0.0,0.22,band
209,19900617,X787,HANOVERHOUSE,34093,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,0.87,1.38,2.32,-0.68,2.13,0.14,-1.27,-0.89,0.39,0.6,0.79,-0.57,-0.1,-0.74,0.04,0.76,-1.74,-0.61,0.22,band
210,19900602,F590,NATLWILDLIFE,36859,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,0.58,0.63,-1.12,-0.83,3.43,0.14,4.57,-0.89,-0.69,-0.03,1.79,-0.57,-0.1,1.11,0.04,2.4,-1.74,-0.61,0.22,band
211,19900608,F19,JAMESWAY,36649,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,6,CATALOG,SCANDANAVIAN,1911,0.29,1.38,0.84,-0.28,0.71,-0.02,0.0,-0.03,0.0,0.11,-0.11,-0.57,-0.1,0.19,0.04,0.05,0.4,-1.28,0.22,noband
212,19900608,F89,JAMESWAY,36649,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,1,CATALOG,SCANDANAVIAN,1911,0.29,1.38,0.06,-0.28,0.19,-0.02,0.0,-0.03,0.0,0.11,-0.11,-0.57,-0.1,0.19,0.04,0.05,0.4,-1.24,0.22,noband
213,19900615,R17,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,SPIEGEL,CANADIAN,1910,-1.76,0.88,2.32,0.42,0.32,-0.53,-0.11,-0.89,1.0,1.3,-0.32,3.73,-0.1,0.19,0.04,-1.12,-1.74,-2.62,0.22,noband
214,19900615,R29,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,SPIEGEL,CANADIAN,1910,-1.76,0.88,0.84,0.73,-0.07,-0.53,-0.11,-0.89,1.0,0.6,0.79,3.73,-0.1,0.19,0.04,-1.12,-1.74,-2.62,0.22,noband
215,19900612,X423,WARDS,36894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1910,-1.76,0.01,0.36,0.5,-1.11,0.47,-1.27,-0.89,1.31,0.6,0.79,-0.57,-0.1,-1.66,-1.06,-1.12,-1.74,0.05,0.22,noband
216,19900612,X414,WARDS,36894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,YES,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910,-1.76,0.01,0.84,0.5,-0.33,0.8,-0.69,2.06,1.31,-2.46,-0.11,0.72,-0.1,-2.21,-1.33,-1.12,-1.74,0.05,0.22,noband
217,19900615,X84,WARDS,36057,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1910,-1.76,0.88,2.82,-0.28,2.52,0.14,-0.11,-0.89,1.47,0.6,0.79,2.01,-0.1,-0.27,0.04,-1.12,-1.74,-0.61,0.22,noband
218,19900615,X96,WARDS,36057,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1910,-1.76,0.88,2.82,-0.28,2.26,0.14,-0.11,-0.89,1.47,0.6,0.79,2.01,-0.1,1.11,-0.65,-1.12,-1.74,-0.61,0.22,noband
219,19900606,G407,CHILDWORLD,36024,YES,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,TABLOID,CANADIAN,1910,0.87,0.38,2.32,0.73,1.48,0.14,0.83,-0.89,-0.07,1.3,-0.02,-0.57,-0.1,0.92,0.31,-0.42,-1.74,-0.61,0.22,noband
220,19900606,G150,CHILDWORLD,36024,YES,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,TABLOID,CANADIAN,1910,1.22,0.38,-0.63,-0.28,0.45,0.14,0.83,-0.89,-0.07,0.6,0.79,-0.57,-0.1,-0.74,0.04,-0.42,-1.74,-0.61,0.22,noband
221,19900606,X777,TVGUIDE,25424,YES,KeY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Motter94,821,2,TABLOID,NorthUS,1910,-0.59,0.38,0.06,-0.6,0.84,-0.02,-1.27,2.46,0.08,-2.31,-1.14,-0.57,-0.1,0.19,-0.51,1.22,0.0,-0.0,0.22,noband
222,19900614,B6,DOWNS,34397,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,mideuropean,1910,0.58,0.26,0.36,0.5,-1.76,0.14,0.0,1.55,-1.61,-1.17,-1.17,-0.57,-0.1,0.19,0.04,-1.59,-1.74,-1.92,0.22,noband
223,19900614,F85,DOWNS,34397,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,6,CATALOG,mideuropean,1910,0.58,0.26,0.36,0.89,1.48,0.14,0.0,0.85,-1.61,-0.79,-0.44,-0.57,-0.1,0.19,-0.79,-1.59,-1.74,-0.61,0.22,noband
224,19900621,I301,GLOBAL,36846,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1910,0.58,1.01,1.35,-1.85,1.74,-0.53,2.11,-0.89,-1.61,0.6,0.79,-0.57,-0.1,1.11,0.31,1.22,-1.74,-0.61,0.22,band
225,19900622,F135,CASUALLIVING,38025,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,9,CATALOG,NorthUS,1910,1.46,0.51,0.84,-1.07,0.97,0.14,-0.11,1.12,-0.38,-1.07,-0.47,-0.57,-0.1,0.92,-0.24,-0.18,-1.74,-0.61,0.22,noband
226,19900622,T178,CASUALLIVING,38025,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,815,2,CATALOG,NorthUS,1910,1.16,0.51,0.36,-1.85,0.97,0.14,-0.34,1.22,-0.38,-1.26,-0.38,-0.57,-0.1,1.11,-0.51,-0.18,-1.74,-0.61,0.22,noband
227,19900611,F257,CAMPINGWORLD,36874,NO,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,CATALOG,CANADIAN,1910,0.0,1.13,0.06,0.11,0.19,-0.02,-0.11,1.12,-0.23,-0.25,-1.8,-0.57,-0.1,0.65,0.04,-0.42,0.0,-0.0,0.22,noband
228,19900611,F170,CAMPINGWORLD,37874,NO,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,CANADIAN,1910,0.0,1.13,0.06,-0.28,-0.07,-0.53,0.36,1.42,-0.23,-1.07,-1.08,-0.57,-0.1,0.19,0.04,-0.42,0.0,-0.0,0.22,noband
229,19900622,F77,CHILDCRAFT,36911,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,COVER,NO,LINE,NO,Motter70,813,6,CATALOG,NorthUS,1910,0.58,1.01,1.83,-0.28,1.48,0.14,0.0,-0.89,-1.0,0.6,0.79,-0.57,-0.1,0.19,0.04,1.22,-1.74,-0.61,0.22,band
230,19900626,X95,TVGUIDE,25427,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1910,1.16,-0.24,-0.63,0.19,0.19,1.47,-0.11,4.64,0.39,-2.65,-4.85,-0.14,-0.1,0.55,0.04,1.22,-0.88,-0.61,0.22,band
231,19900625,M254,OLDVILLAGESHOP,34092,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,815,2,CATALOG,NorthUS,1910,2.33,-0.24,0.84,-1.46,0.45,-0.53,-0.11,-0.89,-1.46,2.39,-2.04,-0.14,-0.1,0.19,0.04,0.76,-0.88,0.03,0.22,band
232,19900622,I347,GLOBALEQUP,36846,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910,2.33,1.76,1.83,-1.07,2.78,0.14,1.06,0.19,-1.92,0.47,-1.11,-0.57,-0.1,0.19,0.04,1.22,-1.74,-0.61,0.22,band
233,19900625,X116,WARDS,36058,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,6,TABLOID,CANADIAN,1911,0.58,0.88,0.36,0.5,0.0,0.8,-0.81,-0.89,1.16,0.6,0.79,-0.57,-0.1,-2.21,-1.06,-1.12,1.26,-1.87,0.22,noband
